Jugador,walkingRhythm_ritmo,joggingRhythm_ritmo,lowSpeedRunningRhythm_ritmo,highSpeedRunningRhythm_ritmo,sprintRhythm_ritmo,veryHighSpeedRhythm_ritmo,acc_dist_3_4_aceleraciones,acc_dist_5_6_aceleraciones,max_acceleration_aceleraciones,num_efforts_0_1_aceleraciones,num_efforts_1_2_aceleraciones,num_efforts_2_3_aceleraciones,num_efforts_3_4_aceleraciones,num_efforts_5_6_aceleraciones,num_efforts_max_acc_aceleraciones,walkingDistance_umbral_est,joggingDistance_umbral_est,distance_above_95_percent_umbral_rel,maxSpeed_umbral_rel,esfuerzos_above_95_percent_umbral_rel
David de Gea,40.58287378827708,6.928912319550061,0.3977760401574836,0.0335477036430147,0.0167339045567282,0.0,1.6166666666666665,8.27,8.0125,1.9166666666666667,0.4166666666666667,0.25,0.4166666666666667,0.0,1.9166666666666667,3918.286640795096,669.4571940365777,5.624204795970033,20.868,2.0
T. Tomiyasu,35.74710783848066,49.25177136780081,15.14992826680789,5.859988105558125,1.91351553936656,0.2010947518017755,58.565000000000005,0.0,8.415,2.5,0.75,0.25,2.5,0.0,2.5,3263.48805296054,4525.821802063116,19.427690622520483,31.365,2.25
Gianluca Scamacca,39.53542738719339,42.76668425647634,12.080571921228584,5.1039895640025845,1.7639890040278825,0.0919550211078621,53.40833333333333,0.3266666666666666,8.818333333333333,0.5,1.0,1.0,4.166666666666667,0.0,2.0,3156.118880251613,3429.9328368011143,32.014747498875714,30.144,3.5
P. Daka,34.27733641936393,50.22540063091085,16.51321897933174,7.444994369505473,1.9456072843280108,0.7705779519225932,78.495,0.815,9.455,0.75,1.0,1.0,5.25,0.75,1.75,2662.6106476114146,3860.199399452668,20.01915081627832,34.281,1.5
L. Dunk,39.56819689010474,41.96738233850227,12.415283383089193,4.336121483750304,1.1028684774827624,0.1248923722460226,34.97166666666667,0.1258333333333333,8.0925,1.5,1.0833333333333333,0.5833333333333334,2.25,0.0,1.8333333333333333,3868.104948199978,4102.678193092046,25.70984399136425,30.699,2.333333333333333
J.  McGinn,40.1887627156862,46.07431758654389,16.509337991476226,5.074866715651367,0.8993029555702222,0.0664765193342648,49.43272727272727,0.1345454545454545,8.045454545454545,1.3636363636363635,0.6363636363636364,0.3636363636363636,3.363636363636364,0.1818181818181818,1.9090909090909087,3496.1721044950773,3956.473210434703,16.664441091096684,29.673818181818184,2.363636363636364
Mohamed Salah,39.496923625216674,40.49983713310469,12.46303490937681,5.538480310423349,2.1522002597776777,0.4309459048363069,75.4175,0.2758333333333333,8.660833333333333,1.0833333333333333,0.9166666666666666,1.0,3.9166666666666665,0.25,2.75,3785.084550751986,3856.579062191007,24.85991392892341,32.847,2.583333333333333
D. Burn,38.373081150902685,43.720256789675325,15.330197379200852,5.768864407763137,2.0853104279251364,0.2481069762210029,50.83666666666667,0.2608333333333333,7.9316666666666675,1.6666666666666667,0.75,0.5,3.1666666666666665,0.25,1.9166666666666667,3620.159233988105,4097.766481887212,28.766521904163927,31.209000000000003,2.6666666666666665
Bernardo Silva,36.80116406133192,57.96171896262881,21.63304820347515,6.813916644517278,1.1462019522104785,0.0619210370166399,48.281,0.2,7.848000000000002,1.7,0.5,0.2,3.5,0.1,1.9,3354.248176889932,5228.115865456608,22.97455494275892,29.178000000000004,2.7
Joao Cancelo,42.34972125873028,45.32177058425575,14.285987863357237,6.6861069734046055,2.704809928995157,0.412179931265743,69.48272727272727,0.3236363636363636,7.884545454545455,1.818181818181818,0.5454545454545454,0.9090909090909092,4.454545454545454,0.2727272727272727,2.0,3921.2314501742103,4169.210146232165,23.246161175466213,32.596363636363634,2.1818181818181817
Oriol Romeu,39.11755077915425,56.84840112005996,18.972620089860435,4.474890092943494,0.4709483982994352,0.0,10.58,0.0,7.71,2.0,0.0,0.0,0.0,1.0,2.0,3019.7445283147777,4388.507071798229,25.187524858675182,27.324,2.0
C. Coady,39.45937472368896,48.53772514127559,11.779466067656177,3.0993254817104634,0.6578115251817777,0.0205477857797611,23.4525,0.0,8.056666666666665,1.5833333333333333,0.75,0.3333333333333333,1.4166666666666667,0.0833333333333333,2.0,3783.086128979141,4657.725186597694,22.831684366664664,28.701,2.6666666666666665
G. Bazunu,41.573258265496825,18.39239647845309,1.6176347458702192,0.2513673179827244,0.0884330471606413,0.0260448232236709,10.134615384615389,0.0653846153846153,8.011538461538462,1.8461538461538465,0.8461538461538461,0.2307692307692307,0.6153846153846154,0.0769230769230769,2.0,4044.530315493049,1789.8908565487716,10.28348604970407,23.962153846153846,2.0
N. Ake,35.72559239042584,51.92047662335786,10.430109443467185,3.617858499808394,0.8685686141199398,0.1630968800226191,50.468,0.0,7.965999999999999,2.0,0.6,0.2,2.0,0.2,2.0,3463.362153799393,5027.003149031482,13.430270238271737,32.4288,1.0
D. Calvert-Lewin,40.4488518290344,44.56174914795452,15.36604027457268,6.588914630500496,2.019409188739476,0.5399399297223517,95.35333333333334,1.09,7.896666666666666,0.3333333333333333,0.3333333333333333,1.0,5.666666666666667,0.3333333333333333,1.3333333333333333,3384.156630255165,3718.088412234858,24.38076038759662,32.904,2.333333333333333
Ruben Dias,40.15420763383814,52.698042192370906,13.70135255187764,5.067805626060098,1.2213103729891837,0.1127859180474156,46.42700000000001,2.1340000000000003,7.955999999999999,1.8,0.4,0.4,2.3,0.0,1.8,3697.276784566813,4916.605505716291,21.416780853035256,30.0996,2.3
S. Aurier,38.963252793561615,42.616596760426255,13.04695717486387,5.266209798648042,1.9901895680331405,0.2709908027963584,78.93666666666667,0.2633333333333333,8.113333333333333,2.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.3333333333333333,2.0,3385.620307689608,3709.302649243573,35.72762450307716,31.200000000000003,4.0
K. Mbabu,35.66230753686937,40.41247290027732,16.32832390067896,8.596105687345894,2.428101190125152,0.5377106182956033,74.16,0.43,8.09,2.0,0.0,0.0,6.0,0.0,1.0,2653.037932026169,3006.4185672946314,33.280824765492305,32.364000000000004,2.0
J. Stacey,35.69034060922631,53.98838738527451,14.366147128523492,6.180881997227706,2.041561100278407,0.1978301233309498,58.4,0.0,7.51,2.0,1.0,0.0,6.0,0.0,2.0,3464.461362937598,5240.652763488597,15.84991600275557,32.292,1.0
Boubacar Traore,39.797874534964414,41.991226554296574,13.335726093357025,5.818277650996208,1.2657588926498071,0.0,45.55,0.0,8.24,2.0,0.0,0.0,1.0,0.0,2.0,4235.687786756263,4469.126242173785,9.472885892323076,29.412,1.0
K. Lewis-Potter,34.74726450566004,53.80518431373096,22.11015558482039,12.558482717645386,2.8698662506395696,0.1475632505888576,65.68,0.0,6.64,0.0,2.0,0.0,4.0,1.0,2.0,2388.5269621190714,3698.568369725867,18.33325111058253,30.888,2.0
E. Buendia,36.99344397123821,48.49603452875613,19.22592911963176,7.548250709228244,1.9338657698367527,0.0826919930275008,57.664,0.522,7.272,1.4,0.2,0.2,2.4,0.2,1.4,2877.2192383437314,3772.9199529017496,43.99312891362747,29.6136,4.4
J. Sancho,41.00156432401384,44.69490730947727,16.728585333216337,8.467305267712913,3.3642330228046844,0.4639683768211726,93.79625,6.97375,7.62,1.0,0.75,1.375,4.375,0.25,2.0,3199.3515675728013,3496.3584184924784,28.158631101641305,32.161500000000004,3.25
L. Sinisterra,37.85603980870259,48.71216075613867,15.753298843067904,7.11804276474383,2.8164754483452628,0.2770104787130448,66.5375,0.915,8.4875,1.25,1.5,0.25,6.75,0.75,2.75,2839.14997882491,3648.003881167262,30.390038808823448,31.086,3.0
L. Thomas,36.51520494638919,46.73090213395307,14.351962786211184,5.836211128994708,1.14073869630075,0.0,50.965,0.335,7.814999999999999,2.0,0.0,0.5,2.0,0.5,2.0,3565.567804026291,4569.492934461597,10.967197229921132,28.764000000000003,1.5
J. Bednarek,42.35965569765989,42.66744121316905,12.262322933340512,3.599152676953092,0.9067805457485892,0.0,27.78,0.0,7.945,2.5,0.0,0.0,1.0,0.0,2.0,3605.245297804834,3647.152802818175,16.847295607661962,28.764,2.5
M. Olise,38.18056151907104,44.36029081677699,17.9663821388639,7.017792801731571,2.156007139027424,0.3904035255092742,60.97833333333333,0.0,8.34,1.5,0.6666666666666666,0.8333333333333334,3.5,0.0,2.333333333333333,3221.816756777405,3751.6066160653854,25.634825687766817,31.878,2.0
A. Iwobi,37.3801909340521,50.19573603566981,17.41381532666556,6.639856242414256,2.3057818317224297,0.3960656758799133,53.96076923076923,0.6130769230769231,7.542307692307692,1.0,1.0769230769230769,0.4615384615384615,3.923076923076923,0.3846153846153846,2.0,3605.480113207935,4844.333453019804,26.500761583820875,32.22553846153846,2.4615384615384617
O. Mangala,37.604895701384535,40.919695993966045,18.841759699489028,6.25083040606944,1.312595224616511,0.0,34.93,0.0,7.57,1.0,2.0,0.0,0.0,0.0,2.0,3259.4670097436738,3546.782849770331,12.898679623640378,30.168000000000003,3.0
K. Tete,38.39436422246069,43.51165677524388,12.372813640747228,5.7336912295709785,2.5368510399915354,0.3835004559624592,74.24142857142859,0.5385714285714286,8.049999999999999,1.8571428571428568,0.8571428571428571,0.2857142857142857,4.285714285714286,0.4285714285714285,1.8571428571428568,3558.4554284616065,4027.911320398632,19.50020656082496,32.80114285714286,2.142857142857143
N. Kante,29.63727013257295,47.29325486853517,21.545777479026498,7.076889783343875,1.73929269659402,0.0457588858821724,72.69,0.84,8.335,2.0,0.0,1.0,6.5,0.5,2.0,2891.852069114666,4638.301704449359,22.759566969184363,30.15,2.5
K. Ajer,40.80231933778673,44.090199382148114,15.968474039694994,5.926449070258347,2.2688117472339626,0.2497312396074242,51.72666666666667,0.3233333333333333,7.671666666666667,1.8333333333333333,0.3333333333333333,0.5,2.1666666666666665,0.1666666666666666,2.0,3659.576412409055,3994.743999828667,21.531504538961705,31.752,2.1666666666666665
D. Amartey,39.51977029386117,48.29024980276744,11.49826853375001,3.8566932779422425,1.10393930859382,0.2208828601666291,32.29,0.05,8.00625,1.75,1.0,0.25,1.875,0.0,1.875,3639.9424474639454,4455.498072688506,29.141521631179536,31.0005,2.5
M. Akanji,37.58357230852972,49.3805011707411,15.029625954713502,5.080617655618437,1.4300047665615654,0.2303785750259159,52.556666666666665,0.0,7.831666666666667,1.8333333333333333,0.6666666666666666,0.5,2.6666666666666665,0.0,2.0,3473.038193803633,4583.143707312796,16.806808682181778,32.166,1.5
A. Smith,37.56732543199837,45.68597396381477,14.685047077462931,4.659116306806135,1.3390251506513682,0.1156238414729217,46.78083333333333,2.7266666666666666,7.747499999999999,1.1666666666666667,1.0,0.8333333333333334,3.333333333333333,0.0,1.8333333333333333,3702.5294089467375,4505.369889217412,27.19627313670857,30.702,3.4166666666666665
Pedro Neto,42.22537962761455,40.02935596770481,15.234613667610764,7.324815541102239,3.060248046001841,0.867890550077375,84.8257142857143,1.2128571428571429,7.514285714285715,0.8571428571428571,1.7142857142857142,0.2857142857142857,5.714285714285714,0.5714285714285714,1.5714285714285714,3661.898582329493,3474.446198116836,32.14214206794627,33.279428571428575,3.7142857142857135
Antony,37.51153849373162,42.4274750225523,14.792788829589512,5.920484524408852,1.9671143646882108,0.8356315523101923,72.25800000000001,0.658,7.481999999999999,1.2,0.8,1.0,7.8,0.4,1.8,3478.139435100763,3890.784112356896,38.703296234691074,33.9768,3.4
M. Tavernier,36.00020405998327,50.04957914745739,16.77383682001614,7.907726232819149,3.1681027303171025,0.3933858232950579,69.36923076923077,6.68076923076923,7.450000000000001,1.2307692307692308,0.6153846153846154,0.7692307692307693,3.8461538461538463,0.3076923076923077,2.1538461538461537,3308.6090759904178,4613.173975605191,33.31530853578065,32.00676923076923,3.3846153846153846
Diego Costa,43.795341160694,30.305902825559187,13.52381504040179,6.377307603554801,1.4174095173954022,0.0617073719298262,46.47,0.55,7.305,0.75,0.5,0.25,1.5,0.5,1.25,3784.488868912052,2612.6674971970247,45.83100327424675,28.359,6.5
D. Welbeck,44.05328043720614,34.41827420361025,10.85931663493359,5.478263590391128,2.3152936060132068,0.2978456742250085,88.33900000000001,1.977,7.840000000000001,0.7,0.3,1.1,4.9,0.3,1.8,4198.037624821052,3272.259358298509,25.108834516163437,31.7628,3.0
J. Gomez,35.13736818336187,40.68401606549362,12.953841656030995,5.226750535862914,2.0656800719268102,0.27009768119064,70.79875000000001,3.59375,8.107500000000002,1.625,1.0,0.25,3.0,0.125,1.875,3459.135085310178,4008.076210319913,28.41366608985362,31.3695,3.625
S. Cook,39.80906208682645,42.58446067099912,9.453911199751566,3.338603652568909,1.185354654649735,0.0233720281163742,37.62777777777778,0.2288888888888889,8.042222222222223,2.111111111111111,0.6666666666666666,0.1111111111111111,2.6666666666666665,0.2222222222222222,2.0,3762.254208499335,4008.850216548744,19.984139657254804,29.828000000000007,2.555555555555556
S. Baptiste,34.00074404877059,53.000857669350005,21.029157794650104,9.350469015424496,1.477439976642601,0.1391194895594352,38.07,0.0,7.805,1.0,2.0,0.0,2.5,0.0,2.0,2660.102246212141,4089.798816247372,16.410930901365617,30.24,2.5
K. Zouma,41.29650681312703,36.92745224797513,8.183790602952419,2.810639785637752,0.6042184877932123,0.0359469331554072,21.15833333333333,0.1591666666666666,8.150833333333331,2.0,0.5833333333333334,0.4166666666666667,0.8333333333333334,0.0,2.0,4038.555385815272,3609.1071905248696,18.200491820201528,29.466000000000005,2.25
I. Gueye,31.925418219897043,51.950634150089805,19.37059653653724,6.837734225453848,1.2338431567730308,0.0182154096977221,57.194285714285705,0.0557142857142857,7.962857142857142,1.8571428571428568,0.8571428571428571,0.0,3.2857142857142856,0.0,1.8571428571428568,2778.7645035409905,4495.463094156267,16.012125594687188,29.869714285714284,2.142857142857143
J. Milner,33.345167651486314,65.79546095112333,25.3922914238329,7.423135527466544,1.217166411623366,0.0629458084471625,50.31333333333333,0.0,7.5,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.0,2.0,2686.0381163935062,5166.84360685735,23.11086826328591,29.748,3.0
Junior Firpo,35.42188053769421,54.43028796118769,15.683393042354709,7.017772176187948,2.4884943819220817,0.0,65.6,1.01,7.71,3.0,0.0,0.0,6.0,1.0,1.0,2941.3148869150014,4519.709678003822,53.184602139100505,29.124,8.0
E. Konsa,43.73433806450018,37.89353736079379,10.3063662818325,3.235125740714942,0.9301674498247696,0.1380793143697697,40.92666666666667,0.1891666666666666,7.942500000000002,1.8333333333333333,0.5,0.5,2.583333333333333,0.25,2.0,4258.219403449147,3687.257322437168,23.922362268543925,30.315,2.6666666666666665
H. Ziyech,38.29067501314408,44.40234263129309,21.80991941393513,6.97958836856674,1.067032400748564,0.0,57.81,0.0,7.6,1.0,2.0,1.0,3.0,0.0,2.0,3730.788102114004,4326.268250375657,20.27459958244187,29.232,3.0
David Raya,46.30522817677271,13.87303168200422,1.5416203919081133,0.3331891976453879,0.054264690388808,0.0053678768806089,7.57923076923077,0.1284615384615384,8.046923076923077,1.9230769230769231,0.1538461538461538,0.3846153846153846,0.8461538461538461,0.2307692307692307,2.076923076923077,4537.941799745897,1357.017375672162,9.446431209195564,24.621230769230767,1.5384615384615383
D. Ings,39.85288884130675,42.08706665858074,13.160647457993582,6.09006162014915,1.8922157970452052,0.0874275296399995,51.262857142857136,0.3185714285714285,7.505714285714285,1.0,0.2857142857142857,0.7142857142857143,3.142857142857143,0.1428571428571428,1.5714285714285714,3371.971152517764,3537.48397043671,23.641033427514177,30.48685714285714,3.4285714285714284
J. Alvarez,39.28879302341589,50.021640039225495,15.320674876878345,7.096762117388229,3.2232042935397263,0.6965516870324711,53.48,0.31,7.33,1.0,1.0,0.0,3.5,0.5,1.5,3327.89303821795,4333.683120869527,30.081720703850927,32.904,4.0
J. Ward-Prowse,38.077632681525806,54.22885901372224,21.7449503186688,6.876656950404828,1.5138274325011003,0.1196421615296569,42.136153846153846,0.2861538461538461,7.596153846153845,1.1538461538461535,0.7692307692307693,0.6923076923076923,2.1538461538461537,0.3076923076923077,2.1538461538461537,3706.139255881048,5274.808009764705,27.325924868702085,29.999076923076927,2.6923076923076925
J. Vardy,41.11520266112547,45.66802822569972,15.009203230257487,5.4340720642002935,1.530187543454247,0.2623542654784656,51.67714285714286,0.98,9.954285714285716,0.8571428571428571,0.1428571428571428,0.7142857142857143,4.0,0.4285714285714285,1.5714285714285714,3286.744674740361,3578.9111364894297,18.25318460011538,32.02457142857143,2.0
A. Doucoure,34.41393548798522,42.99361285550954,17.097776586085608,6.735967825873112,3.183231187658047,0.0454478917274626,41.94,0.0,8.14,2.0,1.0,0.0,3.0,0.0,2.0,3794.595240023544,4740.6190654913335,40.47965544770116,30.384,8.0
P. Foden,39.6043703379094,47.950394936753234,17.91058845613089,7.222791012863495,2.761835861872001,0.3545178411231798,78.48857142857142,0.5257142857142857,7.519999999999999,1.5714285714285714,0.4285714285714285,0.1428571428571428,6.714285714285714,0.2857142857142857,1.8571428571428568,3620.625232480136,4368.742536254563,35.55913133721079,31.51542857142857,4.142857142857143
B. Mbeumo,35.14954346537192,51.78955580348882,17.713607589450497,8.323551145795875,2.7985417245387625,0.6261912600523717,84.191,0.8779999999999999,7.763,1.1,0.8,0.6,5.5,0.3,1.9,2910.6132795964777,4258.568746719322,23.990519901209872,32.86800000000001,3.1
C. Kouyate,38.74147748063412,51.77102829779256,14.31390128253678,4.979167918040571,1.5822325706245814,0.2828082673531959,41.57333333333333,0.6366666666666667,7.746666666666666,1.8333333333333333,0.3333333333333333,0.6666666666666666,3.1666666666666665,0.3333333333333333,1.8333333333333333,3163.8305265208023,4235.066685339811,19.19874375616249,31.788,1.6666666666666667
D. Sanchez,35.07249146594035,50.17111965246285,15.606630326580134,5.039585153399468,1.0762402756069671,0.1335996709242851,50.150000000000006,0.135,7.545,2.0,0.5,0.5,2.75,0.0,1.75,3352.233557195713,4777.705550407999,14.813847820432317,31.05,1.75
H. Toffolo,39.74980002129987,43.70785751656074,16.43577010619777,6.938969412311027,1.9818992328693883,0.1898500055244362,57.51166666666668,0.28,7.886666666666668,1.8333333333333333,1.0,0.1666666666666666,3.6666666666666665,0.3333333333333333,2.1666666666666665,3817.933665715492,4200.677235352167,16.030474260206045,31.698000000000004,2.0
C. Soyuncu,43.70346701099555,48.527361471233846,10.642389409950235,3.679321572549606,1.376756728767483,0.0933025738331663,52.96,0.0,8.52,2.0,1.0,0.0,2.0,0.0,2.0,3147.23233768516,3494.61705741512,10.010313872991716,30.744,1.0
M. Cash,41.29198623302497,40.6901035562674,12.96830823243524,6.341629864708279,2.235917027919,0.4195135292343669,75.9011111111111,1.0666666666666669,7.8244444444444445,1.3333333333333333,0.6666666666666666,0.8888888888888888,5.777777777777778,0.7777777777777778,2.6666666666666665,3856.322629804976,3795.270642948206,20.485767989638152,32.988,2.0
C. Gallagher,34.7009012721743,55.660215798615496,20.50879758434,7.562335116181967,2.474435613129661,0.0,56.50333333333333,0.2533333333333333,7.899999999999999,1.6666666666666667,1.0,0.0,4.666666666666667,0.3333333333333333,2.0,2712.2812658239254,4361.478179577643,45.57060964462943,29.748,5.0
Thiago,35.762595024460744,55.42020096602431,19.0630633739074,4.705659901836027,0.6573010919717219,0.0694086575445341,29.567500000000003,0.0,8.1675,1.75,0.75,0.25,2.25,0.0,2.0,3545.8883663512192,5492.472793559963,21.37767824363629,29.754,1.75
H. Lloris,41.26191967957016,10.661879377069242,0.7488315913130725,0.1562013775608789,0.0248134788825068,0.0,19.64923076923077,0.0,8.090000000000002,1.7692307692307692,0.6923076923076923,0.1538461538461538,0.7692307692307693,0.0,2.0,4050.6103980843272,1044.8714760838564,7.487957905606621,22.594153846153844,1.6923076923076923
Joelinton,34.692967514006554,44.11850454688518,19.218468053890764,7.912899316840644,2.1855303248892497,0.2059097443703898,62.24,0.334,7.776999999999998,1.7,0.4,0.4,5.1,0.3,2.0,3473.133632743279,4416.6026813212175,18.14890329961566,31.5288,2.3
V. Lindelof,38.26226870908298,48.96819599878072,12.060831510744867,2.77682033809454,1.0875372717019114,0.0,29.76,0.0,7.69,1.0,2.0,0.0,0.0,0.0,2.0,3710.9299011982616,4749.262102601747,18.97162099900391,29.52,4.0
S. Benrahma,36.36352669343426,50.4926844663683,17.40987426715633,7.3809311009311696,2.186166018676371,0.194646160195931,64.692,0.4439999999999999,9.408,0.8,1.0,0.0,2.8,0.4,2.0,3258.2950597263844,4457.695831965218,25.889264333857312,30.873600000000003,3.4
M. Kovacic,35.08432483611656,53.02658317318931,16.40695484876936,4.373644996389919,1.0803853142914548,0.1057075481173396,51.062,0.112,7.967999999999999,1.4,1.2,0.4,1.4,0.0,1.8,2942.298540126429,4423.134811026208,13.166853634391416,30.513600000000004,1.2
B. Johnson,40.361517214352986,45.507758369990256,12.646373203106409,4.877383428809889,1.374436084080075,0.2117109348022311,51.258,0.0,7.882000000000001,2.2,0.6,0.2,1.6,0.0,2.0,3964.554333798045,4461.7312180131285,33.59766533325166,31.1832,2.4
C. Eriksen,36.02530160088445,57.19812947544354,21.673749480082364,6.42804878744153,1.3759774355285663,0.0745986234346655,41.682,0.127,7.988999999999999,0.8,1.6,0.6,1.5,0.0,2.1,3232.6513261855093,5124.023120771404,23.470501114710924,29.898000000000003,2.3
